filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,juz
62004,0.32167792,2091.464062,1659.784555,3836.457534,0.09287165,0.139851653,Maher_AlMuaiqly,Al-Jomoa,28
62005,0.31806415,2090.943098,1689.740735,3843.370888,0.0940433,0.138540788,Maher_AlMuaiqly,Al-Jomoa,28
62006,0.29004642,1973.344564,1689.38691,3706.802772,0.09785706,0.124227302,Maher_AlMuaiqly,Al-Jomoa,28
62007,0.29014856,1931.392306,1649.66755,3601.861948,0.09648023,0.121509136,Maher_AlMuaiqly,Al-Jomoa,28
62008,0.29966706,1964.408659,1655.971152,3643.924265,0.09559636,0.125296937,Maher_AlMuaiqly,Al-Jomoa,28
62009,0.3154013,2062.692506,1684.429075,3803.632289,0.098200284,0.135910917,Maher_AlMuaiqly,Al-Jomoa,28
62010,0.31563395,2028.751515,1691.180674,3809.475617,0.095432155,0.132015667,Maher_AlMuaiqly,Al-Jomoa,28
62011,0.2913771,1894.963193,1650.337509,3595.007177,0.094518624,0.118539499,Maher_AlMuaiqly,Al-Jomoa,28
63001,0.32289755,2074.754936,1700.422693,3852.965261,0.094093665,0.143770263,Maher_AlMuaiqly,Al-Monafekon,28
63002,0.2958956,1997.913847,1721.873506,3799.623596,0.092709854,0.130063805,Maher_AlMuaiqly,Al-Monafekon,28
63003,0.28304183,1833.806578,1609.044585,3507.597793,0.096447505,0.114546826,Maher_AlMuaiqly,Al-Monafekon,28
63004,0.31024098,2006.426584,1717.937384,3787.129481,0.091912,0.123071494,Maher_AlMuaiqly,Al-Monafekon,28
63005,0.30278066,2039.3997,1739.759449,3885.181278,0.09401003,0.125546837,Maher_AlMuaiqly,Al-Monafekon,28
63006,0.2859345,2086.531287,1741.705052,3895.006378,0.09611428,0.129185004,Maher_AlMuaiqly,Al-Monafekon,28
63007,0.30360433,1993.779009,1665.434709,3748.565437,0.09469168,0.128343202,Maher_AlMuaiqly,Al-Monafekon,28
63008,0.29864958,2096.829881,1696.704647,3864.041773,0.09841582,0.13266394,Maher_AlMuaiqly,Al-Monafekon,28
63009,0.3005051,1996.337897,1650.196429,3699.92848,0.09944188,0.129961829,Maher_AlMuaiqly,Al-Monafekon,28
63010,0.29443863,2022.044708,1692.318352,3764.035418,0.09513364,0.12719798,Maher_AlMuaiqly,Al-Monafekon,28
63011,0.31251895,2008.748055,1651.431601,3768.593878,0.09609194,0.129769196,Maher_AlMuaiqly,Al-Monafekon,28
64001,0.31097174,2158.010138,1695.085715,3925.956548,0.09349159,0.145960154,Maher_AlMuaiqly,Al-Taghabon,28
64002,0.2973646,1884.784774,1617.285275,3573.172589,0.091333084,0.125317018,Maher_AlMuaiqly,Al-Taghabon,28
64003,0.3149957,2273.653275,1872.263532,4230.460304,0.08534305,0.153335081,Maher_AlMuaiqly,Al-Taghabon,28
64004,0.30806038,2063.385087,1719.672353,3905.72504,0.0911408,0.131754943,Maher_AlMuaiqly,Al-Taghabon,28
64005,0.3089274,1993.921271,1600.685249,3677.543105,0.09570457,0.137334222,Maher_AlMuaiqly,Al-Taghabon,28
64006,0.3073114,1978.992514,1667.612588,3699.925804,0.09064033,0.127664566,Maher_AlMuaiqly,Al-Taghabon,28
64007,0.30010054,1964.154803,1622.837612,3616.022154,0.096394874,0.12741464,Maher_AlMuaiqly,Al-Taghabon,28
64008,0.29681608,2057.0691,1669.314501,3783.85752,0.09807129,0.133486328,Maher_AlMuaiqly,Al-Taghabon,28
64009,0.31715083,2063.339676,1644.471717,3721.381141,0.094665915,0.140850834,Maher_AlMuaiqly,Al-Taghabon,28
64010,0.34140712,2145.387808,1664.308975,3876.066434,0.09312953,0.152652696,Maher_AlMuaiqly,Al-Taghabon,28
64011,0.3079353,2143.31069,1698.454295,3862.913086,0.09836525,0.145448289,Maher_AlMuaiqly,Al-Taghabon,28
64012,0.31077543,2077.125409,1671.423667,3816.220776,0.09730418,0.137732793,Maher_AlMuaiqly,Al-Taghabon,28
64013,0.30334255,2004.622509,1612.21114,3705.794796,0.09969131,0.136612789,Maher_AlMuaiqly,Al-Taghabon,28
64014,0.30727333,1977.287739,1648.976225,3709.94087,0.0939522,0.131521525,Maher_AlMuaiqly,Al-Taghabon,28
64015,0.3109969,1988.726224,1638.89923,3679.524354,0.09576886,0.138920644,Maher_AlMuaiqly,Al-Taghabon,28
64016,0.31930587,2077.419851,1719.304518,3911.686906,0.08787961,0.141478734,Maher_AlMuaiqly,Al-Taghabon,28
64017,0.30184263,2063.144762,1677.750691,3778.341868,0.094346896,0.137689358,Maher_AlMuaiqly,Al-Taghabon,28
64018,0.34653583,2288.362497,1694.975588,3972.695782,0.09610519,0.161743675,Maher_AlMuaiqly,Al-Taghabon,28
65001,0.32608578,2012.675893,1608.129417,3719.370021,0.09074344,0.13939201,Maher_AlMuaiqly,Al-Talak,28
65002,0.3216877,1990.704791,1612.854807,3645.31489,0.09304178,0.134658213,Maher_AlMuaiqly,Al-Talak,28
65003,0.32782483,2036.030656,1653.693915,3808.445732,0.089151815,0.136836347,Maher_AlMuaiqly,Al-Talak,28
65004,0.31581533,2039.370789,1624.617641,3693.868416,0.09346471,0.139738589,Maher_AlMuaiqly,Al-Talak,28
65005,0.3222545,1994.286207,1612.988758,3667.680832,0.092510164,0.135289986,Maher_AlMuaiqly,Al-Talak,28
65006,0.2963666,1900.72843,1633.819842,3567.287834,0.09256026,0.121687665,Maher_AlMuaiqly,Al-Talak,28
65007,0.3235945,2113.3165,1738.631314,3907.019853,0.09360553,0.140436168,Maher_AlMuaiqly,Al-Talak,28
65008,0.3231913,2104.804225,1652.15198,3830.898037,0.094658434,0.142915119,Maher_AlMuaiqly,Al-Talak,28
65009,0.35209176,2143.09112,1673.08521,3918.489545,0.09392193,0.145416545,Maher_AlMuaiqly,Al-Talak,28
65010,0.31442708,2009.321355,1605.551867,3755.08734,0.097127825,0.134460277,Maher_AlMuaiqly,Al-Talak,28
65011,0.31516844,2072.740578,1672.318069,3823.021682,0.094442435,0.134868476,Maher_AlMuaiqly,Al-Talak,28
65012,0.29602987,1972.195845,1613.252693,3677.864229,0.096166804,0.123341089,Maher_AlMuaiqly,Al-Talak,28
66001,0.33541933,2001.761754,1677.978677,3788.721852,0.09035769,0.139952075,Maher_AlMuaiqly,Al-Tahreem,28
66002,0.32931584,1974.489726,1601.262577,3711.62657,0.09399653,0.137917397,Maher_AlMuaiqly,Al-Tahreem,28
66003,0.3235782,2008.480724,1635.848495,3786.168499,0.09399409,0.137666464,Maher_AlMuaiqly,Al-Tahreem,28
66004,0.31817332,1995.43126,1672.496563,3811.03221,0.09174337,0.138198026,Maher_AlMuaiqly,Al-Tahreem,28
66005,0.30269003,1987.199541,1681.896384,3755.28719,0.09414197,0.132809088,Maher_AlMuaiqly,Al-Tahreem,28
66006,0.31267554,2003.217342,1676.789961,3770.411067,0.09656717,0.134375729,Maher_AlMuaiqly,Al-Tahreem,28
66007,0.31212646,2005.698933,1667.231501,3681.956881,0.09788253,0.133801583,Maher_AlMuaiqly,Al-Tahreem,28
66008,0.31199762,2038.334275,1698.894624,3791.165083,0.09579658,0.131652974,Maher_AlMuaiqly,Al-Tahreem,28
66009,0.31296048,2065.30718,1683.317679,3778.755757,0.09805759,0.133529826,Maher_AlMuaiqly,Al-Tahreem,28
66010,0.32179338,2016.495735,1649.733581,3760.512809,0.09676116,0.134886749,Maher_AlMuaiqly,Al-Tahreem,28
66011,0.2961652,1953.663202,1694.145481,3699.615994,0.093853064,0.119670122,Maher_AlMuaiqly,Al-Tahreem,28
66012,0.3295226,2130.129219,1706.613919,3875.772531,0.0929769,0.139852007,Maher_AlMuaiqly,Al-Tahreem,28
67001,0.27726862,1964.272579,1703.826365,3762.554556,0.11553245,0.116610953,Maher_AlMuaiqly,Al-Molk,29
67002,0.30800015,1911.603856,1702.135024,3761.221063,0.107976004,0.116628511,Maher_AlMuaiqly,Al-Molk,29
67003,0.2998452,1901.075764,1717.398848,3776.953855,0.104608834,0.117528908,Maher_AlMuaiqly,Al-Molk,29
67004,0.28953877,1984.975302,1834.402142,3860.040675,0.10748705,0.113924826,Maher_AlMuaiqly,Al-Molk,29
67005,0.31160653,2100.280047,1733.238439,3955.736564,0.11160375,0.138794563,Maher_AlMuaiqly,Al-Molk,29
67006,0.29588795,2013.586007,1763.8212,3842.990441,0.11097044,0.115903573,Maher_AlMuaiqly,Al-Molk,29
67007,0.28399494,1878.643802,1740.663524,3612.709152,0.11529162,0.110847619,Maher_AlMuaiqly,Al-Molk,29
67008,0.30621818,2075.390926,1807.992121,3918.936894,0.11082699,0.12751998,Maher_AlMuaiqly,Al-Molk,29
67009,0.29139498,1923.607785,1695.59865,3778.593256,0.11119987,0.113576596,Maher_AlMuaiqly,Al-Molk,29
67010,0.2973922,2002.956575,1718.767949,3835.437365,0.11211498,0.122484802,Maher_AlMuaiqly,Al-Molk,29
67011,0.31634778,2164.517144,1832.648183,4052.635733,0.10519023,0.135849478,Maher_AlMuaiqly,Al-Molk,29
67012,0.2772485,1814.402127,1640.295517,3550.318909,0.11282569,0.10471889,Maher_AlMuaiqly,Al-Molk,29
67013,0.27881125,1839.34713,1730.1934,3649.516855,0.11154621,0.100489174,Maher_AlMuaiqly,Al-Molk,29
67014,0.3137308,1947.868573,1646.763622,3685.523289,0.115339376,0.115706104,Maher_AlMuaiqly,Al-Molk,29
67015,0.29083693,1930.952073,1725.93034,3770.588097,0.113142654,0.111656776,Maher_AlMuaiqly,Al-Molk,29
67016,0.29539627,2055.615209,1798.55811,3884.701222,0.10929892,0.126306994,Maher_AlMuaiqly,Al-Molk,29
67017,0.30825576,2158.267833,1816.162531,3993.356357,0.115397684,0.133682758,Maher_AlMuaiqly,Al-Molk,29
67018,0.3490938,2142.26429,1737.922586,3842.177611,0.10945609,0.136527146,Maher_AlMuaiqly,Al-Molk,29
67019,0.28333524,1936.687458,1729.888727,3716.736148,0.11454931,0.111694721,Maher_AlMuaiqly,Al-Molk,29
67020,0.28658447,1856.302613,1694.340817,3713.480158,0.11351226,0.108499341,Maher_AlMuaiqly,Al-Molk,29
67021,0.2764977,1815.765597,1748.986447,3648.168469,0.1124497,0.098465518,Maher_AlMuaiqly,Al-Molk,29
67022,0.2919672,2159.105438,1794.1909,4009.462667,0.11814041,0.129835328,Maher_AlMuaiqly,Al-Molk,29
67023,0.30111197,2069.583575,1784.942366,3936.548378,0.113760695,0.126495288,Maher_AlMuaiqly,Al-Molk,29
67024,0.2794368,1808.577655,1662.562379,3627.860229,0.11999107,0.099274902,Maher_AlMuaiqly,Al-Molk,29
67025,0.2911643,1869.054071,1674.545794,3710.025527,0.11347137,0.109986897,Maher_AlMuaiqly,Al-Molk,29
67026,0.25181156,1682.942927,1574.986471,3417.871958,0.12210967,0.095430897,Maher_AlMuaiqly,Al-Molk,29
67027,0.27333838,1850.276022,1711.98804,3678.145537,0.11554769,0.101063687,Maher_AlMuaiqly,Al-Molk,29
67028,0.2967823,1986.199005,1643.428269,3687.762169,0.122217424,0.123658568,Maher_AlMuaiqly,Al-Molk,29
67029,0.28543305,1834.318205,1611.096361,3547.266657,0.11784248,0.10732674,Maher_AlMuaiqly,Al-Molk,29
67030,0.28228417,1700.726272,1612.266573,3438.489709,0.1118871,0.097188537,Maher_AlMuaiqly,Al-Molk,29
68001,0.2740925,1506.850947,1646.130522,3094.268585,0.10440169,0.081158831,Maher_AlMuaiqly,Al-Kalam,29
68002,0.29246217,1836.546559,1629.725341,3630.56138,0.105735555,0.123439415,Maher_AlMuaiqly,Al-Kalam,29
68003,0.27063727,1623.676729,1510.839355,3305.275847,0.11041744,0.096663626,Maher_AlMuaiqly,Al-Kalam,29
68004,0.28556883,1846.301455,1601.279594,3587.679505,0.11092587,0.112996712,Maher_AlMuaiqly,Al-Kalam,29
68005,0.3458371,2302.668553,2069.742398,4427.893066,0.09338862,0.151448568,Maher_AlMuaiqly,Al-Kalam,29
68006,0.27114442,1710.080978,1623.694614,3421.000819,0.097346775,0.099352109,Maher_AlMuaiqly,Al-Kalam,29
68007,0.2800344,1826.757135,1598.54308,3586.768039,0.10699903,0.112264765,Maher_AlMuaiqly,Al-Kalam,29
68008,0.31362313,2067.238166,1715.681331,3805.117301,0.10271004,0.130541424,Maher_AlMuaiqly,Al-Kalam,29
68009,0.26792598,1535.871569,1574.195686,3172.219106,0.10772622,0.081886085,Maher_AlMuaiqly,Al-Kalam,29
68010,0.28979772,1794.299739,1591.80606,3449.104511,0.1104359,0.106832252,Maher_AlMuaiqly,Al-Kalam,29
68011,0.25806713,1813.69327,1672.556811,3585.857689,0.11609155,0.110250841,Maher_AlMuaiqly,Al-Kalam,29
68012,0.2610447,1948.281585,1689.267695,3663.868065,0.116144374,0.119292665,Maher_AlMuaiqly,Al-Kalam,29
68013,0.3046914,1941.000579,1720.758965,3786.746508,0.10769254,0.123408069,Maher_AlMuaiqly,Al-Kalam,29
68014,0.2565911,1866.056945,1671.84546,3651.334588,0.1154848,0.121538948,Maher_AlMuaiqly,Al-Kalam,29
68015,0.3120716,2082.534707,1683.607036,3830.648265,0.11061008,0.141464105,Maher_AlMuaiqly,Al-Kalam,29
68016,0.2834058,1643.81584,1630.882217,3357.917396,0.10744303,0.093699488,Maher_AlMuaiqly,Al-Kalam,29
68017,0.30350363,2016.73759,1722.709962,3842.82138,0.103233375,0.13076661,Maher_AlMuaiqly,Al-Kalam,29
68018,0.28964075,1810.681801,1731.802818,3575.761414,0.09859352,0.107775007,Maher_AlMuaiqly,Al-Kalam,29
68019,0.29874802,1768.845377,1580.568302,3532.591567,0.10362783,0.105719389,Maher_AlMuaiqly,Al-Kalam,29
68020,0.34855166,2557.029164,1976.8933,4506.784058,0.09748214,0.181256975,Maher_AlMuaiqly,Al-Kalam,29
68021,0.30807266,2225.276748,1831.902571,4049.867335,0.10233086,0.151675818,Maher_AlMuaiqly,Al-Kalam,29
68022,0.28651622,1850.887472,1657.152978,3610.656738,0.105789796,0.109654018,Maher_AlMuaiqly,Al-Kalam,29
68023,0.283453,1595.212245,1556.391923,3300.322266,0.10187965,0.095371686,Maher_AlMuaiqly,Al-Kalam,29
68024,0.27001727,2008.78233,1704.076707,3776.092348,0.10903819,0.114559967,Maher_AlMuaiqly,Al-Kalam,29
68025,0.28311536,1818.37658,1626.528426,3585.020438,0.11416037,0.10633713,Maher_AlMuaiqly,Al-Kalam,29
68026,0.25121254,1494.20454,1507.560565,3191.568013,0.11319686,0.081470514,Maher_AlMuaiqly,Al-Kalam,29
68027,0.30055252,1565.365469,1596.526367,3196.001469,0.10098444,0.083948538,Maher_AlMuaiqly,Al-Kalam,29
68028,0.29994363,1839.703002,1642.888195,3624.111257,0.101586334,0.111247535,Maher_AlMuaiqly,Al-Kalam,29
68029,0.281957,1867.008453,1635.963825,3608.300974,0.11330516,0.117224169,Maher_AlMuaiqly,Al-Kalam,29
68030,0.29572615,1782.5367,1572.191248,3583.674784,0.11590111,0.11009963,Maher_AlMuaiqly,Al-Kalam,29
68031,0.30586708,1928.198551,1608.22008,3681.748976,0.10949636,0.130323562,Maher_AlMuaiqly,Al-Kalam,29
68032,0.3086185,1935.385031,1623.002137,3702.57362,0.11105321,0.130412357,Maher_AlMuaiqly,Al-Kalam,29
68033,0.3027836,1872.263249,1604.232787,3631.828039,0.10451338,0.117612951,Maher_AlMuaiqly,Al-Kalam,29
68034,0.30426255,2028.726882,1706.883884,3761.074693,0.10776946,0.12821633,Maher_AlMuaiqly,Al-Kalam,29
68035,0.29935086,2268.026525,1836.65575,4131.61875,0.10984689,0.148148438,Maher_AlMuaiqly,Al-Kalam,29
68036,0.31147507,1713.87996,1609.28014,3342.810952,0.09631179,0.109680672,Maher_AlMuaiqly,Al-Kalam,29
68037,0.29835698,1901.517283,1759.446408,3716.893123,0.09891241,0.107666016,Maher_AlMuaiqly,Al-Kalam,29
68038,0.27303675,1811.935477,1635.16133,3451.089701,0.108478084,0.106888934,Maher_AlMuaiqly,Al-Kalam,29
68039,0.3043782,1881.440945,1618.569718,3591.18457,0.10624935,0.119023438,Maher_AlMuaiqly,Al-Kalam,29
68040,0.268208,1963.750758,1782.484492,3840.677108,0.10758895,0.115640061,Maher_AlMuaiqly,Al-Kalam,29
68041,0.30788022,1992.143497,1678.872829,3786.722073,0.10709874,0.129977194,Maher_AlMuaiqly,Al-Kalam,29
68042,0.30457368,2001.063588,1735.979038,3877.627671,0.10617303,0.125900122,Maher_AlMuaiqly,Al-Kalam,29
68043,0.29262304,2020.345524,1749.951603,3876.035396,0.10294488,0.121112427,Maher_AlMuaiqly,Al-Kalam,29
68044,0.28316477,1961.161472,1708.164544,3737.511006,0.10443284,0.114303172,Maher_AlMuaiqly,Al-Kalam,29
68045,0.24635531,1864.830341,1696.12336,3486.481196,0.113760225,0.102653229,Maher_AlMuaiqly,Al-Kalam,29
68046,0.2556044,1695.829321,1641.548182,3407.760695,0.10339827,0.08772588,Maher_AlMuaiqly,Al-Kalam,29
68047,0.27079755,1615.808612,1587.023974,3257.657963,0.104214,0.091035054,Maher_AlMuaiqly,Al-Kalam,29
68048,0.31688616,1886.852117,1661.439003,3704.496484,0.09550745,0.11477648,Maher_AlMuaiqly,Al-Kalam,29
68049,0.28336808,1739.765102,1646.301777,3484.219083,0.106691964,0.094950728,Maher_AlMuaiqly,Al-Kalam,29
68050,0.28870058,1912.309725,1670.461612,3721.635874,0.09978071,0.111499683,Maher_AlMuaiqly,Al-Kalam,29
68051,0.2949592,1813.729403,1643.142542,3567.813779,0.10069819,0.105799493,Maher_AlMuaiqly,Al-Kalam,29
68052,0.28400376,1829.858535,1612.872767,3622.749855,0.1074675,0.096639175,Maher_AlMuaiqly,Al-Kalam,29
69001,0.32573166,1850.743057,1610.295741,3700.819336,0.10619644,0.133931362,Maher_AlMuaiqly,Al-Hakka,29
69002,0.36138195,1803.14324,1564.411623,3641.738892,0.099087395,0.14167713,Maher_AlMuaiqly,Al-Hakka,29
69003,0.3337542,1822.152391,1589.445935,3709.165383,0.10136503,0.129968853,Maher_AlMuaiqly,Al-Hakka,29
69004,0.31181118,1820.908139,1603.571799,3672.821045,0.104188986,0.11899821,Maher_AlMuaiqly,Al-Hakka,29
69005,0.2945769,1817.657016,1639.547428,3657.935952,0.10568164,0.10924602,Maher_AlMuaiqly,Al-Hakka,29
69006,0.3044262,1919.042039,1681.215353,3829.616843,0.10679097,0.123546645,Maher_AlMuaiqly,Al-Hakka,29
69007,0.3169119,1997.499192,1705.569672,3890.286355,0.1066402,0.128035334,Maher_AlMuaiqly,Al-Hakka,29
69008,0.3023057,1780.749331,1593.534755,3532.913485,0.1094218,0.105209813,Maher_AlMuaiqly,Al-Hakka,29
69009,0.31149817,1835.161439,1680.729005,3640.542106,0.10619755,0.110171499,Maher_AlMuaiqly,Al-Hakka,29
69010,0.30506977,2021.658162,1768.834667,3926.642923,0.10626763,0.122733322,Maher_AlMuaiqly,Al-Hakka,29
69011,0.2742736,1769.291004,1587.071045,3561.024315,0.11381028,0.107025257,Maher_AlMuaiqly,Al-Hakka,29
69012,0.31924668,1830.124031,1585.253667,3589.419321,0.1060164,0.116552734,Maher_AlMuaiqly,Al-Hakka,29
69013,0.29347447,1991.408644,1755.757103,3847.860352,0.10227178,0.125652902,Maher_AlMuaiqly,Al-Hakka,29
69014,0.35019252,1905.035749,1650.852273,3726.28129,0.09664676,0.121864249,Maher_AlMuaiqly,Al-Hakka,29
69015,0.2849822,1638.300933,1507.728301,3306.666457,0.11479006,0.094868322,Maher_AlMuaiqly,Al-Hakka,29
69016,0.3018392,1967.624101,1661.174568,3753.035188,0.10743049,0.12587256,Maher_AlMuaiqly,Al-Hakka,29
69017,0.32536575,1939.970928,1661.223136,3763.613353,0.11180361,0.123474121,Maher_AlMuaiqly,Al-Hakka,29
69018,0.27765757,1885.118409,1679.090256,3738.911333,0.1081076,0.113330301,Maher_AlMuaiqly,Al-Hakka,29
69019,0.29887474,1858.651991,1642.694691,3598.871155,0.11104754,0.112090047,Maher_AlMuaiqly,Al-Hakka,29
69020,0.29059455,1963.68677,1721.121753,3684.429932,0.113659315,0.122174944,Maher_AlMuaiqly,Al-Hakka,29
69021,0.33449098,2128.171758,1734.67378,3891.602427,0.10697212,0.133369918,Maher_AlMuaiqly,Al-Hakka,29
69022,0.2903266,2037.405866,1655.310538,3753.563017,0.11879889,0.126903887,Maher_AlMuaiqly,Al-Hakka,29
69023,0.34011698,2011.015147,1735.90417,3844.061279,0.099557176,0.126180013,Maher_AlMuaiqly,Al-Hakka,29
69024,0.31023943,2176.451848,1794.842014,4051.12404,0.10979244,0.139507286,Maher_AlMuaiqly,Al-Hakka,29
69025,0.31010386,2028.016378,1679.768602,3805.477808,0.11130267,0.128032862,Maher_AlMuaiqly,Al-Hakka,29
69026,0.37331125,2294.397996,1737.871526,4016.050049,0.112128355,0.165009766,Maher_AlMuaiqly,Al-Hakka,29
69027,0.31122062,2134.283253,1667.460829,3816.171455,0.11438913,0.145294189,Maher_AlMuaiqly,Al-Hakka,29
69028,0.29616365,1900.803429,1596.111288,3649.987793,0.117863536,0.119599011,Maher_AlMuaiqly,Al-Hakka,29
69029,0.31982297,2117.941199,1699.642033,3865.565882,0.114224754,0.136601724,Maher_AlMuaiqly,Al-Hakka,29
69030,0.28514782,1532.18475,1715.614003,3473.376265,0.103089534,0.068667553,Maher_AlMuaiqly,Al-Hakka,29
69031,0.30860364,1923.372168,1761.603644,3692.011796,0.104601756,0.110970565,Maher_AlMuaiqly,Al-Hakka,29
69032,0.31090942,2015.045574,1792.511183,3952.196071,0.1083035,0.121527398,Maher_AlMuaiqly,Al-Hakka,29
69033,0.30540574,1983.919569,1622.316855,3676.765335,0.11943441,0.122716955,Maher_AlMuaiqly,Al-Hakka,29
69034,0.30019444,2243.847074,1762.79097,3988.440738,0.116831675,0.1484375,Maher_AlMuaiqly,Al-Hakka,29
69035,0.31717813,2017.047493,1655.470821,3801.230012,0.11366356,0.120429828,Maher_AlMuaiqly,Al-Hakka,29
69036,0.28199524,2191.506175,1803.820592,4005.486955,0.11309433,0.13954683,Maher_AlMuaiqly,Al-Hakka,29
69037,0.28101522,1703.319168,1663.2956,3534.809875,0.11140081,0.091618856,Maher_AlMuaiqly,Al-Hakka,29
69038,0.3157658,2254.840935,1887.613527,4075.527411,0.11203322,0.149250187,Maher_AlMuaiqly,Al-Hakka,29
69039,0.2995162,1827.034819,1757.574866,3638.719815,0.10425419,0.102148438,Maher_AlMuaiqly,Al-Hakka,29
69040,0.2843424,1925.843977,1736.750262,3721.713158,0.112548955,0.112291562,Maher_AlMuaiqly,Al-Hakka,29
69041,0.29330647,1865.10878,1645.951927,3658.262134,0.109633885,0.115602144,Maher_AlMuaiqly,Al-Hakka,29
69042,0.28319594,1782.664553,1609.870112,3458.986538,0.110025816,0.104885697,Maher_AlMuaiqly,Al-Hakka,29
69043,0.26750818,1920.45968,1701.75448,3732.692733,0.11940472,0.105775845,Maher_AlMuaiqly,Al-Hakka,29
69044,0.3023465,1889.627533,1583.505332,3641.978521,0.115947984,0.118657651,Maher_AlMuaiqly,Al-Hakka,29
69045,0.29368445,2136.923097,1761.901815,3895.187557,0.11831493,0.133420458,Maher_AlMuaiqly,Al-Hakka,29
69046,0.30931655,1918.410587,1614.779781,3597.158708,0.11095364,0.109890221,Maher_AlMuaiqly,Al-Hakka,29
69047,0.2942043,1989.623294,1655.647606,3613.560736,0.112718344,0.121608753,Maher_AlMuaiqly,Al-Hakka,29
69048,0.28290483,1889.608533,1637.008172,3609.314031,0.11036339,0.107949747,Maher_AlMuaiqly,Al-Hakka,29
69049,0.27623314,1812.37049,1622.293515,3445.038773,0.11557773,0.100691456,Maher_AlMuaiqly,Al-Hakka,29
69050,0.27465016,2098.96648,1733.824775,3828.400585,0.11714524,0.125603321,Maher_AlMuaiqly,Al-Hakka,29
69051,0.2988869,1983.658488,1617.809833,3613.041255,0.11031749,0.126013414,Maher_AlMuaiqly,Al-Hakka,29
69052,0.34451348,2162.636613,1730.257231,3952.986934,0.09545233,0.129170836,Maher_AlMuaiqly,Al-Hakka,29
70001,0.34262824,2047.174294,1666.796792,3821.080757,0.10731675,0.150679822,Maher_AlMuaiqly,Al-Maarej,29
70002,0.34391728,2157.407438,1766.635863,3975.393972,0.09807816,0.149949597,Maher_AlMuaiqly,Al-Maarej,29
70003,0.3106334,1864.306184,1580.881891,3691.583041,0.11473758,0.123703529,Maher_AlMuaiqly,Al-Maarej,29
70004,0.3112168,1964.894556,1699.296542,3807.135565,0.10140822,0.128995028,Maher_AlMuaiqly,Al-Maarej,29
70005,0.3010841,2191.918118,1835.698234,4066.264542,0.106081784,0.136577219,Maher_AlMuaiqly,Al-Maarej,29
70006,0.27233133,1786.744556,1596.568267,3437.431792,0.11345321,0.109198816,Maher_AlMuaiqly,Al-Maarej,29
70007,0.29982433,1862.546983,1569.724441,3662.14954,0.10266622,0.118290071,Maher_AlMuaiqly,Al-Maarej,29
70008,0.3096066,1985.477842,1731.746812,3872.90866,0.10210456,0.137081023,Maher_AlMuaiqly,Al-Maarej,29
70009,0.3422091,1917.771382,1726.676057,3701.698489,0.098382376,0.119533075,Maher_AlMuaiqly,Al-Maarej,29
70010,0.32579014,2075.179851,1741.309012,3933.836772,0.10635307,0.132052123,Maher_AlMuaiqly,Al-Maarej,29
70011,0.29010493,2004.833993,1715.805003,3808.428561,0.109052785,0.119987981,Maher_AlMuaiqly,Al-Maarej,29
70012,0.30685583,2311.688004,1825.880891,4091.396845,0.10833502,0.152215676,Maher_AlMuaiqly,Al-Maarej,29
70013,0.32380593,2263.179089,1806.316495,4093.231201,0.10456477,0.14964774,Maher_AlMuaiqly,Al-Maarej,29
70014,0.2649772,1864.089422,1673.481004,3618.877542,0.11365336,0.107836493,Maher_AlMuaiqly,Al-Maarej,29
70015,0.30058733,1971.139037,1644.32771,3654.624496,0.12528591,0.132728495,Maher_AlMuaiqly,Al-Maarej,29
70016,0.37645012,2457.90951,1860.395258,4386.668663,0.112061314,0.167817735,Maher_AlMuaiqly,Al-Maarej,29
70017,0.3395865,1947.535519,1583.79572,3703.203079,0.11906984,0.126400354,Maher_AlMuaiqly,Al-Maarej,29
70018,0.3666266,1985.963244,1629.173939,3857.480093,0.10733862,0.130821815,Maher_AlMuaiqly,Al-Maarej,29
70019,0.30514178,1956.974848,1706.451551,3844.045898,0.112630114,0.123457031,Maher_AlMuaiqly,Al-Maarej,29
70020,0.36713195,2472.484884,1916.265803,4529.282092,0.10498432,0.170459432,Maher_AlMuaiqly,Al-Maarej,29
70021,0.31746724,2046.174455,1747.11938,3981.960297,0.10551311,0.133255005,Maher_AlMuaiqly,Al-Maarej,29
70022,0.25339353,2208.135699,1831.384811,4031.940643,0.11669209,0.135470538,Maher_AlMuaiqly,Al-Maarej,29
70023,0.30962348,2046.147256,1698.353154,3854.960984,0.11289176,0.13203078,Maher_AlMuaiqly,Al-Maarej,29
70024,0.29329777,1833.269457,1606.775658,3546.77244,0.109320775,0.108688421,Maher_AlMuaiqly,Al-Maarej,29
70025,0.33657435,1959.521809,1661.517325,3734.884005,0.10578022,0.131390239,Maher_AlMuaiqly,Al-Maarej,29
70026,0.2990943,2054.960394,1743.590277,3895.981603,0.10215271,0.12264995,Maher_AlMuaiqly,Al-Maarej,29
70027,0.26740804,1908.272088,1688.48539,3659.48194,0.11468302,0.106000587,Maher_AlMuaiqly,Al-Maarej,29
70028,0.2823124,1747.496182,1595.351508,3435.164669,0.11348168,0.099219311,Maher_AlMuaiqly,Al-Maarej,29
70029,0.2987933,1904.94322,1705.76291,3703.577191,0.10541902,0.110202955,Maher_AlMuaiqly,Al-Maarej,29
