filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,Juz
040073.mp3,0.24066083,2816.203536,2491.42956,5189.752339,0.19214876,0.141768108,Yasser_Ad-Dussary,Ghafer,24
040074.mp3,0.2513783,2757.330545,2525.20765,4971.774137,0.18958715,0.129111773,Yasser_Ad-Dussary,Ghafer,24
040075.mp3,0.25798616,2840.114718,2599.589656,5295.573772,0.1745906,0.130094471,Yasser_Ad-Dussary,Ghafer,24
040076.mp3,0.252103,3139.452816,2763.374505,6405.159156,0.19886655,0.145521792,Yasser_Ad-Dussary,Ghafer,24
040077.mp3,0.25818875,2701.086306,2486.293671,5041.267113,0.19529597,0.116726771,Yasser_Ad-Dussary,Ghafer,24
040078.mp3,0.24069783,2801.526257,2568.114741,5241.144753,0.18710099,0.122345646,Yasser_Ad-Dussary,Ghafer,24
040079.mp3,0.26021594,2678.2371,2545.371786,5144.62246,0.174328,0.11055256,Yasser_Ad-Dussary,Ghafer,24
040080.mp3,0.24426484,2681.661509,2521.568233,5149.723776,0.192718,0.107944242,Yasser_Ad-Dussary,Ghafer,24
040081.mp3,0.258081,2695.069833,2557.440194,5073.857117,0.16864334,0.107668922,Yasser_Ad-Dussary,Ghafer,24
040082.mp3,0.24526265,2913.487512,2620.064231,5695.35801,0.19384503,0.131797223,Yasser_Ad-Dussary,Ghafer,24
040083.mp3,0.23873521,2715.346659,2463.721159,5060.632698,0.17720012,0.116990192,Yasser_Ad-Dussary,Ghafer,24
040084.mp3,0.2393261,3009.135297,2649.761169,5988.184306,0.18897754,0.137531106,Yasser_Ad-Dussary,Ghafer,24
040085.mp3,0.2655795,2513.468932,2493.518772,4993.92841,0.15795247,0.105551382,Yasser_Ad-Dussary,Ghafer,24
041001.mp3,0.1872894,1891.349997,2299.590901,3827.501098,0.16194193,0.050342031,Yasser_Ad-Dussary,Ghafer,24
041002.mp3,0.1979373,1970.616743,2151.986678,3947.060148,0.14128251,0.06878231,Yasser_Ad-Dussary,Ghafer,24
041003.mp3,0.21215566,1971.713868,2159.844687,3944.318719,0.16644172,0.074235969,Yasser_Ad-Dussary,Ghafer,24
041004.mp3,0.21667859,1948.052415,2087.663816,3800.106978,0.16764039,0.077909395,Yasser_Ad-Dussary,Ghafer,24
041005.mp3,0.21447666,1863.571748,2055.225305,3658.726635,0.17900392,0.068166087,Yasser_Ad-Dussary,Ghafer,24
041006.mp3,0.22259897,2128.668579,2217.182603,4044.052673,0.17587759,0.083853622,Yasser_Ad-Dussary,Ghafer,24
041007.mp3,0.23363414,2183.041589,2212.318244,4092.258588,0.15266807,0.087156898,Yasser_Ad-Dussary,Ghafer,24
041008.mp3,0.21570472,2095.350863,2151.457885,3887.45305,0.16653639,0.080781035,Yasser_Ad-Dussary,Ghafer,24
041009.mp3,0.21767448,2129.195422,2248.758943,4017.254136,0.18251638,0.081986439,Yasser_Ad-Dussary,Ghafer,24
041010.mp3,0.24407205,2314.995539,2377.081358,4243.480736,0.17902733,0.10036905,Yasser_Ad-Dussary,Ghafer,24
041011.mp3,0.23996061,2300.491724,2359.035313,4300.453483,0.20055993,0.099342035,Yasser_Ad-Dussary,Ghafer,24
041012.mp3,0.2513015,2383.648766,2372.707577,4454.457782,0.18293855,0.103850661,Yasser_Ad-Dussary,Ghafer,24
041013.mp3,0.2490128,2297.765908,2254.168885,4319.247246,0.18372342,0.098558386,Yasser_Ad-Dussary,Ghafer,24
041014.mp3,0.22659199,2237.381146,2235.511185,4169.451549,0.20245673,0.095234343,Yasser_Ad-Dussary,Ghafer,24
041015.mp3,0.2491992,2196.867728,2215.470788,4180.03826,0.18955666,0.09305119,Yasser_Ad-Dussary,Ghafer,24
041016.mp3,0.23315215,2402.58875,2321.779437,4403.372538,0.19422965,0.103515625,Yasser_Ad-Dussary,Ghafer,24
041017.mp3,0.24230187,2331.779373,2273.554465,4342.094639,0.19338956,0.100259884,Yasser_Ad-Dussary,Ghafer,24
041018.mp3,0.24631931,2043.155262,2111.401954,3973.054824,0.19343081,0.082115604,Yasser_Ad-Dussary,Ghafer,24
041019.mp3,0.24681853,2139.188815,2104.588252,4003.859687,0.20804615,0.093453004,Yasser_Ad-Dussary,Ghafer,24
041020.mp3,0.2307347,2199.879647,2175.820357,4139.132336,0.21276401,0.092731004,Yasser_Ad-Dussary,Ghafer,24
041021.mp3,0.22781442,2078.221736,2134.270845,3995.964764,0.21231395,0.080560296,Yasser_Ad-Dussary,Ghafer,24
041022.mp3,0.23976079,2168.684022,2129.574076,4086.245329,0.21227169,0.089160936,Yasser_Ad-Dussary,Ghafer,24
041023.mp3,0.23699461,2259.908049,2212.158042,4254.552032,0.21393113,0.091364738,Yasser_Ad-Dussary,Ghafer,24
041024.mp3,0.2482348,2214.249052,2142.682989,4210.507128,0.19809295,0.087064914,Yasser_Ad-Dussary,Ghafer,24
041025.mp3,0.24439475,2304.155734,2187.712118,4240.244862,0.20572497,0.09825876,Yasser_Ad-Dussary,Ghafer,24
041026.mp3,0.23895966,2366.998049,2216.616786,4252.266936,0.20385326,0.10858714,Yasser_Ad-Dussary,Ghafer,24
041027.mp3,0.2282402,2353.15174,2211.888107,4182.963691,0.22561856,0.100398525,Yasser_Ad-Dussary,Ghafer,24
