filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate
abdulbari_241.wav,0.24526045,2128.832720376206,2471.6850759362833,4144.842529296875,0.0051553166,0.08741590711805555
abdulbari_242.wav,0.2881846,2350.650928642739,2260.596129768001,4448.201497395833,0.00942322,0.13088198061342593
abdulbari_243.wav,0.32435682,2087.119839507259,2230.9488850281828,3865.80810546875,0.009368061,0.10532859519675926
abdulbari_244.wav,0.25061256,2346.506168027261,2422.5649711521596,4624.753824869792,0.012252676,0.11371527777777778
abdulbari_245.wav,0.27865934,2260.0187223427724,2315.0381374270332,4015.045166015625,0.011166002,0.11852123119212964
abdulbari_246.wav,0.2701468,2383.05053847653,2362.8866850519285,4570.522054036458,0.014672714,0.12366174768518519
abdulbari_247.wav,0.24008977,2099.0947801454936,2206.406355339432,3860.3251139322915,0.013295883,0.10054976851851852
abdulbari_248.wav,0.25584427,2152.46836893035,2260.929855124883,3836.9974772135415,0.0119198775,0.11191587094907407
abdulbari_249.wav,0.30956435,1935.3955828134376,2208.4960535918503,3520.1802571614585,0.0115667125,0.09718153211805555
abdulbari_250.wav,0.23283143,2301.93063306857,2517.129042498951,4409.720865885417,0.014069331,0.1090404369212963
abdulbari_251.wav,0.2934928,2359.39725371492,2233.55428089443,4077.850341796875,0.012054699,0.13773148148148148
abdulbari_252.wav,0.21469437,2123.307300687881,2346.4819932514138,4144.244384765625,0.018431196,0.08772786458333333
abdulbari_253.wav,0.24412541,2229.0154348061865,2408.3249946816486,4069.0775553385415,0.014154915,0.10729528356481481
abdulbari_254.wav,0.25598574,1958.1555123320086,2265.492031923229,3581.8888346354165,0.013607004,0.09163411458333333
abdulbari_255.wav,0.23389678,2385.2211732609117,2301.442443713648,3996.3033040364585,0.01214296,0.12801558883101852
abdulbari_256.wav,0.28396064,2323.9397573857254,2323.413499057589,4337.345377604167,0.012132186,0.1236888744212963
abdulbari_257.wav,0.20950313,2213.2289581860937,2588.447086586815,4207.049560546875,0.014456089,0.08466254340277778
abdulbari_258.wav,0.19443442,2026.998278711096,2454.597674319279,3730.4280598958335,0.015778737,0.07081434461805555
abdulbari_259.wav,0.25228006,2486.1321851934795,2496.952795929695,4501.336669921875,0.012785868,0.13001392505787038
abdulbari_260.wav,0.2676796,2539.517132327702,2578.807630847447,4915.352376302083,0.0129880905,0.1275047019675926
abdulbari_261.wav,0.2757565,2311.6779365078555,2546.9586157745152,4426.86767578125,0.01324793,0.10762984664351852
abdulbari_262.wav,0.23956397,2220.018829589854,2309.561387162625,4060.9029134114585,0.01527724,0.12189398871527778
abdulbari_263.wav,0.32867447,2598.9829872812147,2277.2979521843495,4330.466715494792,0.015170462,0.16587547019675927
abdulbari_264.wav,0.2750527,2479.290510649828,2565.201426414578,4641.6015625,0.0128799025,0.12977430555555555
abdulbari_265.wav,0.26942262,2644.030844922477,2645.2674764133317,4910.268147786458,0.013035114,0.1310402199074074
abdulbari_266.wav,0.21064264,2291.0356317557657,2534.433488160828,4354.791259765625,0.021051856,0.09972240306712964
abdulbari_267.wav,0.2771077,2461.87637881763,2485.915061934613,4580.192057291667,0.014967515,0.13139738859953703
abdulbari_268.wav,0.27219057,2498.3421002309556,2609.2023425119733,4591.058349609375,0.012195341,0.12122034143518519
abdulbari_269.wav,0.2896737,2573.1101566725065,2640.38308118045,4842.179361979167,0.0108565055,0.14252839265046297
abdulbari_270.wav,0.22624362,2505.811794625328,2648.283907021782,4972.176106770833,0.017051276,0.10637749565972222
abdulbari_271.wav,0.2566417,2268.69906015997,2399.0577129635417,4092.4051920572915,0.015081412,0.11498571325231481
abdulbari_272.wav,0.3125734,2667.0543424988737,2571.724156753816,4809.979248046875,0.0111023,0.15703215422453703
abdulbari_273.wav,0.22557129,2751.7753250821543,2562.6394602675496,5057.710774739583,0.01667186,0.141357421875
abdulbari_274.wav,0.23725754,2147.425921221368,2303.1883697778517,3764.6219889322915,0.014319433,0.1040355541087963
abdulbari_275.wav,0.30441368,2468.5147235001455,2549.6917592659297,4673.103841145833,0.010601109,0.1323920355902778
abdulbari_276.wav,0.2515531,2621.5519058942823,2554.3093835572113,4958.319091796875,0.014530529,0.13596372251157407
abdulbari_277.wav,0.24592133,2311.3330931209325,2521.6291564635003,4321.494547526042,0.015024394,0.11014811197916667
abdulbari_278.wav,0.2695673,2660.956235030553,2546.2569833271587,4642.997233072917,0.014274316,0.14919252748842593
abdulbari_279.wav,0.26529714,2506.754202369883,2374.5988628006444,4515.791829427083,0.013916506,0.1493462456597222
abdulbari_280.wav,0.27339536,2534.0250351000022,2472.216279355053,4327.176920572917,0.011716143,0.14127152054398148
abdulbari_281.wav,0.2318986,2642.60563384733,2701.9161655932458,5365.256754557292,0.015164425,0.1203884548611111
abdulbari_282.wav,0.2489053,2572.816789321943,2713.364384405528,5205.851236979167,0.01470487,0.1274142795138889
abdulbari_283.wav,0.2724239,2209.7652138226426,2213.506002472827,4089.4144694010415,0.012576995,0.12987377025462962
abdulbari_284.wav,0.24908568,2279.8144197827824,2357.4241251279655,4233.467610677083,0.012642873,0.11895073784722222
abdulbari_285.wav,0.2589721,2751.929046610618,2670.108573765019,5263.372802734375,0.012895647,0.1351318359375
abdulbari_286.wav,0.25816184,2068.127570211659,2341.7245266456566,3881.5592447916665,0.012506968,0.0946994357638889
abdulbari_287.wav,0.28062522,2608.467630319317,2558.219999279085,5084.627278645833,0.011748111,0.13954897280092593
abdulbari_288.wav,0.21263024,2202.5378669512306,2575.7863730578274,4403.639729817708,0.012403055,0.0902099609375
abdulbari_289.wav,0.2234207,2031.2324243737562,2445.671343625768,3984.4401041666665,0.0142962225,0.08488407841435185
abdulbari_290.wav,0.23092851,2181.5498924558874,2638.7504385240704,4393.770345052083,0.012927965,0.08613190827546297
abdulbari_291.wav,0.19830298,1924.7039850550625,2334.191761211992,3551.2837727864585,0.012147747,0.0752269603587963
abdulbari_292.wav,0.25489286,2296.297069241488,2491.6995963015925,4374.729410807292,0.009929852,0.11070421006944445
abdulbari_293.wav,0.2661606,2052.2978270537683,2268.608490720251,4015.5436197916665,0.012150519,0.1016529224537037
abdulbari_294.wav,0.2828201,1989.3305514137046,2299.886674521887,3739.6993001302085,0.012541459,0.09851978443287036
abdulbari_295.wav,0.2853306,2082.8741871054526,2244.6272350695153,3903.9896647135415,0.011752143,0.10862901475694445
abdulbari_296.wav,0.24138565,2502.8538704006296,2682.380796006266,4991.51611328125,0.0134608615,0.11282913773148148
abdulbari_297.wav,0.25508246,2813.7748192854224,2797.9951262787877,5652.565511067708,0.013077118,0.12647388599537038
abdulbari_298.wav,0.25618997,2187.0746501251297,2244.7123369816563,4168.967692057292,0.01345046,0.11452455873842593
abdulbari_299.wav,0.2939862,2219.7689428768467,2339.9563448001404,4184.120686848958,0.012868786,0.11738190827546297
abdulbari_300.wav,0.2712267,2159.838393945314,2346.648933138193,4072.467041015625,0.014477201,0.1108127170138889
abdulbari_301.wav,0.24356927,2225.1603071845975,2497.485557294133,4404.13818359375,0.011677798,0.09983543113425926
abdulbari_302.wav,0.24329408,2172.3546512557537,2554.477830006679,4260.982259114583,0.012055067,0.0873119212962963
abdulbari_303.wav,0.22943652,2421.727056213419,2588.363581871093,4985.933430989583,0.013760418,0.10417118778935185
abdulbari_304.wav,0.27316207,2264.3394040839275,2279.3379259819126,4649.477132161458,0.013584905,0.11851218894675926
abdulbari_305.wav,0.30803686,2087.302746352188,2147.1210703390275,3928.5135904947915,0.011610598,0.11970124421296297
abdulbari_306.wav,0.25920162,2607.8956783909643,2461.4909156630747,4872.4853515625,0.013424703,0.1393410011574074
abdulbari_307.wav,0.28120577,2197.846729848393,2413.262353997793,4223.199462890625,0.010458294,0.11835394965277778
abdulbari_308.wav,0.27098757,1839.8930565287096,2003.0234279984388,3502.734375,0.012485254,0.10381401909722222
abdulbari_309.wav,0.27098235,2272.979889516404,2483.7782436150856,4442.917887369792,0.011036496,0.11705186631944445
abdulbari_310.wav,0.24944273,1982.9551249285012,2329.698527268183,3781.6691080729165,0.016015232,0.08704065393518519
abdulbari_311.wav,0.2893561,2140.5992594453046,2212.1641681866413,4086.9222005208335,0.01192833,0.1297336154513889
abdulbari_312.wav,0.2280303,1922.9331857117052,2252.5659910898084,3887.5406901041665,0.013359783,0.08378092447916667
abdulbari_313.wav,0.2152924,1593.3615701448634,1864.6061049967693,3376.52587890625,0.045523856,0.07608597366898148
abdulbari_314.wav,0.20926419,1325.118045849957,1664.0695292072528,2922.0357259114585,0.07200063,0.05443431712962963
abdulbari_315.wav,0.23001657,1247.6483943895366,1558.574079595733,2416.6035970052085,0.082274675,0.05637839988425926
abdulbari_316.wav,0.19587927,1535.294164123261,1798.5840656657822,3259.8876953125,0.06956738,0.057440863715277776
abdulbari_317.wav,0.23245287,1685.750130324092,1854.0103679998615,3308.33740234375,0.08353259,0.08189109519675926
abdulbari_318.wav,0.20552705,1683.284573000009,1690.5745807643466,3626.9490559895835,0.074816294,0.09914369936342593
abdulbari_319.wav,0.21421777,1767.145495702502,1863.890341412355,3513.9994303385415,0.0720007,0.08561650028935185
abdulbari_320.wav,0.20502025,1860.841717287595,1861.1900758276688,3672.4080403645835,0.080073826,0.1039767795138889
abdulbari_321.wav,0.19304107,1590.3927514268871,1909.0520912636823,3405.0374348958335,0.08505765,0.06389702690972222
abdulbari_322.wav,0.2359005,1799.9243970160605,2007.35398931053,3780.1737467447915,0.06477197,0.09001555266203703
abdulbari_323.wav,0.20126578,1510.3558241555602,1728.94969377239,3309.9324544270835,0.083231494,0.06513129340277778
abdulbari_324.wav,0.18689825,1291.7469535420687,1609.1048480654845,2688.0615234375,0.097958505,0.051581488715277776
abdulbari_325.wav,0.1854091,1389.296221499892,1896.1826015509162,2488.1815592447915,0.06775391,0.047535083912037035
abdulbari_326.wav,0.18098336,1554.502263768949,2107.08663714808,3313.421630859375,0.0707606,0.049519856770833336
abdulbari_327.wav,0.20271517,1944.179800600559,2309.115155498782,3984.1410319010415,0.070989065,0.07573784722222222
abdulbari_328.wav,0.20973097,2013.2636089417883,2452.2877673759144,4337.245686848958,0.079615705,0.07652000144675926
abdulbari_329.wav,0.21677817,2228.9844979206996,2605.0096115914794,4695.534261067708,0.06616081,0.09594274450231481
abdulbari_330.wav,0.1962585,1826.6166100377973,2302.885671171975,3842.48046875,0.0825957,0.06904206452546297
abdulbari_331.wav,0.19941574,1677.867394241247,2105.298493058628,3294.4803873697915,0.08574473,0.06966145833333333
abdulbari_332.wav,0.20467798,1702.4707003683486,2154.0454620080745,3321.795654296875,0.08302952,0.06974283854166667
abdulbari_333.wav,0.21626177,1949.3809944573848,2303.4737838560122,3937.6851399739585,0.06814194,0.07103587962962964
abdulbari_334.wav,0.18207785,1971.7476994854708,2337.275587612262,4086.6231282552085,0.083983086,0.0789478443287037
abdulbari_335.wav,0.20435971,1721.805178040838,2276.5725739290347,3654.7627766927085,0.0808497,0.06834129050925926
abdulbari_336.wav,0.22766054,1881.2910356469033,2233.1783512285624,3901.4973958333335,0.071570285,0.07782208478009259
abdulbari_337.wav,0.21527797,1906.9326847778852,2183.259589626379,3937.58544921875,0.0691414,0.08751989293981481
abdulbari_338.wav,0.1944244,2257.8826052899503,2444.2481486957113,4410.219319661458,0.076064855,0.08717628761574074
abdulbari_339.wav,0.18205033,2153.4759701378703,2446.488263647445,4360.673014322917,0.089907184,0.08278627748842593
abdulbari_340.wav,0.19902642,1784.247489160536,2249.4434282987327,3758.0423990885415,0.083530955,0.06542064525462964
abdulbari_341.wav,0.1907078,1843.1037653599196,2222.417122290461,3993.511962890625,0.08296386,0.06330023871527778
abdulbari_342.wav,0.18357596,1976.2660633371192,2415.4679694661177,3925.7222493489585,0.06171536,0.07523600260416667
abdulbari_343.wav,0.18703118,1960.5725889062703,2319.4554280171183,4170.163981119792,0.08857881,0.07465277777777778
abdulbari_344.wav,0.2101084,1709.3804762739314,2047.2032658614767,3529.65087890625,0.079878174,0.07528121383101852
abdulbari_345.wav,0.21424492,1712.422723272416,2142.869880440939,3515.6941731770835,0.08092498,0.06773093894675926
abdulbari_346.wav,0.22172871,2155.002703624616,2359.1683155275477,4194.588216145833,0.06310562,0.09489384403935185
abdulbari_347.wav,0.2209499,1732.39668674292,2208.6584904672814,3500.7405598958335,0.075656846,0.07090024594907407
abdulbari_348.wav,0.2123662,1699.2041300302665,2188.7500452384206,3442.8202311197915,0.08010217,0.06462492766203703
abdulbari_349.wav,0.22762534,2460.8003392026203,2607.0341338107587,4454.482014973958,0.06375515,0.11247196903935185
abdulbari_350.wav,0.18066038,1809.6358717783996,2212.362857471331,3717.0694986979165,0.083848625,0.06588179976851852
abdulbari_351.wav,0.22198917,1687.0399825826814,2085.443853688717,3524.1678873697915,0.07878471,0.07249168113425926
abdulbari_352.wav,0.2067085,1900.827457242415,2189.156403368091,4033.4879557291665,0.06195032,0.08269133391203703
abdulbari_353.wav,0.16276896,1920.2248270659495,2222.7055794930397,3990.0227864583335,0.077227086,0.07198531539351852
abdulbari_354.wav,0.2107057,1642.8049963534418,2124.7457104918126,3364.7623697916665,0.0700827,0.0634449146412037
abdulbari_355.wav,0.21204945,2017.9093647980683,2304.09099383442,4195.485432942708,0.08332414,0.0787353515625
abdulbari_356.wav,0.21894357,1734.4597699104886,2010.388981854692,3583.5835774739585,0.0723771,0.07698567708333333
abdulbari_357.wav,0.22203307,1915.6388655277265,2038.6848757646833,3876.7740885416665,0.06365269,0.0836498119212963
abdulbari_358.wav,0.17553876,1793.3636858982766,2121.5109786865937,3482.7962239583335,0.07079676,0.07071487991898148
abdulbari_359.wav,0.21884038,1843.8882741772595,2205.1838970945323,3832.2123209635415,0.07463979,0.06669560185185185
abdulbari_360.wav,0.20075968,1918.9791073406252,2241.90336001415,3969.0877278645835,0.08100918,0.07454879195601852
abdulbari_361.wav,0.22348922,1737.7630411718171,2009.6741993832459,3602.4251302083335,0.076391,0.07683195891203703
abdulbari_362.wav,0.21832609,1777.9046027473703,2102.4292645038995,3798.0183919270835,0.077967025,0.07411024305555555
abdulbari_363.wav,0.24063261,1617.1716736911776,1990.742137640191,3093.00537109375,0.06503993,0.07836009837962964
abdulbari_364.wav,0.17050208,1760.3425919093313,2196.8320115107904,3628.4444173177085,0.08209158,0.06080005787037037
abdulbari_365.wav,0.22126262,1951.4606146267924,2200.518123733743,3980.8512369791665,0.077134006,0.08495189525462964
abdulbari_366.wav,0.22927544,1940.3890373230627,2060.4683979090614,3511.0087076822915,0.06831824,0.0936279296875
abdulbari_367.wav,0.23721541,1876.069334757314,2227.6838237558686,3727.337646484375,0.07245715,0.0788890697337963
abdulbari_368.wav,0.19855066,1932.960429441725,2374.1828766526946,3932.7006022135415,0.07544306,0.07879864728009259
abdulbari_369.wav,0.19502303,1683.7681304491207,2136.962891706101,3191.400146484375,0.07928676,0.06511320891203703
abdulbari_370.wav,0.20100586,2036.5334156435947,2398.6823695437474,4090.6107584635415,0.07197226,0.07773618344907407
abdulbari_371.wav,0.18116249,1795.0392050418054,2314.0708013883377,3748.1730143229165,0.0781635,0.06871202256944445
abdulbari_372.wav,0.1809682,1547.9046896964446,1949.2230859955948,3051.0355631510415,0.08308444,0.05458351417824074
abdulbari_373.wav,0.2078503,1121.129192503811,1765.0749697689137,1543.9107259114583,0.08159132,0.043389214409722224
abdulbari_374.wav,0.21874712,1626.1527241802885,2056.001665486816,3265.4703776041665,0.07206165,0.06346752025462964
abdulbari_375.wav,0.20442553,1547.2659606685522,2012.337340408709,3035.4838053385415,0.085156545,0.06316008391203703
abdulbari_376.wav,0.22435611,2091.7454180271598,2171.42248727689,4173.154703776042,0.07231483,0.09959129050925926
abdulbari_377.wav,0.22046167,1961.665425030973,2294.95996877033,3893.2230631510415,0.074932165,0.08453595196759259
abdulbari_378.wav,0.22726707,1768.3838894084893,1967.3860216214364,3396.3643391927085,0.069892064,0.08864113136574074
abdulbari_379.wav,0.2051946,1783.2745827528927,2133.365262584719,3735.711669921875,0.07766271,0.06373878761574074
abdulbari_380.wav,0.19188339,1830.3803327534338,2151.2071392565194,3522.2737630208335,0.07127331,0.06499565972222222
abdulbari_381.wav,0.19857013,1802.059247086126,2083.3933913104524,3543.707275390625,0.080299325,0.06354890046296297
abdulbari_382.wav,0.20564035,1769.927333706096,2167.889828542117,3573.2157389322915,0.08457306,0.06649215133101852
abdulbari_383.wav,0.20690393,1963.5588561918285,2305.8869856980054,3897.6094563802085,0.064071715,0.08536331741898148
abdulbari_384.wav,0.18981196,2172.2837529130384,2402.716902942424,4346.516927083333,0.07614455,0.08841507523148148
abdulbari_385.wav,0.19036952,1863.830840021354,2151.5626380839885,3744.1853841145835,0.22914945,0.06517198350694445
abdulbari_386.wav,0.19241256,2069.31514674236,2457.4396628816135,4042.1610514322915,0.23297684,0.08070203993055555
abdulbari_387.wav,0.23438875,1797.5115445446938,2274.963053420182,3510.9090169270835,0.2013375,0.06992368344907407
abdulbari_388.wav,0.18469985,2023.5603318530282,2566.7193999451883,3966.1966959635415,0.22262737,0.06956199363425926
abdulbari_389.wav,0.18652976,1709.8171448308506,2239.115644489173,3320.1009114583335,0.25217077,0.05125144675925926
abdulbari_390.wav,0.20039935,2044.2602791802997,2505.5430056643354,3941.5730794270835,0.22982416,0.08790870949074074
abdulbari_391.wav,0.24716865,2041.74543669775,2393.2173981314636,4039.6687825520835,0.17621902,0.0940212673611111
abdulbari_392.wav,0.20104413,1807.5232718100963,2297.9232359231282,3645.989990234375,0.21172936,0.06139684606481482
abdulbari_393.wav,0.18629907,1913.7198928002556,2224.466075633558,3715.07568359375,0.20659272,0.07456687644675926
abdulbari_394.wav,0.16800378,1794.7774638130911,2211.7750891150718,3583.0851236979165,0.30796936,0.05929904513888889
abdulbari_395.wav,0.217927,1644.3204121208762,2223.7835151903073,3167.9728190104165,0.2403302,0.05568214699074074
abdulbari_396.wav,0.20877188,1714.238316361653,2244.050065566949,3145.2433268229165,0.23212808,0.06665491174768519
abdulbari_397.wav,0.18772101,2019.2711662063482,2273.0885765824914,3725.6429036458335,0.22497594,0.08007360387731481
abdulbari_398.wav,0.2105776,1553.550389820006,2061.412139943035,3080.3446451822915,0.2436561,0.05270724826388889
abdulbari_399.wav,0.19848146,1845.3437221921322,2252.416492929715,3619.7713216145835,0.2000558,0.06422706886574074
abdulbari_400.wav,0.18275504,1730.8728947958657,2184.6784717683445,3024.6175130208335,0.26403627,0.06530309606481481
abdulbari_401.wav,0.17327519,1527.6418680107588,2054.197107452434,2758.8419596354165,0.24543785,0.051237883391203706
abdulbari_402.wav,0.2327437,2230.7524123717803,2299.9233185446938,4555.269368489583,0.21261276,0.10858380353009259
abdulbari_403.wav,0.2271606,1514.8323148295112,1975.6185939268314,2677.4943033854165,0.24953893,0.06324146412037036
abdulbari_404.wav,0.26433352,2435.796636045599,2539.2529904547755,4873.681640625,0.16657941,0.1299099392361111
abdulbari_405.wav,0.16174561,1922.103068690248,2346.0227705699403,3671.8098958333335,0.22928935,0.0625
abdulbari_406.wav,0.20276488,1768.157980792325,2203.327129536465,3433.349609375,0.23992151,0.06840910734953703
abdulbari_407.wav,0.20363502,1645.1601493667415,2219.3028856976766,3121.8159993489585,0.24032666,0.06161838107638889
abdulbari_408.wav,0.21109387,1861.2790646510966,2208.3161871726966,3819.8506673177085,0.20095131,0.07212999131944445
abdulbari_409.wav,0.18785973,1929.6332209257366,2303.175882662216,3741.094970703125,0.29018235,0.0757740162037037
abdulbari_410.wav,0.2212229,1726.072354177022,2242.5576911625217,3236.3606770833335,0.21933165,0.05967881944444445
abdulbari_411.wav,0.20205477,2014.643289853296,2359.311013635706,3831.6141764322915,0.21440773,0.08336498119212964
abdulbari_412.wav,0.19422914,1646.1032889325327,2259.418632483677,2870.0968424479165,0.27521828,0.05246310763888889
abdulbari_413.wav,0.1925324,1761.5669690985571,2242.804488303094,3438.0350748697915,0.2697724,0.06223325376157408
abdulbari_414.wav,0.20418593,1966.0148285630473,2423.913087353098,4081.439208984375,0.17683488,0.07170500578703703
abdulbari_415.wav,0.18946852,1469.6587568200482,2006.3968807538577,2650.8768717447915,0.2811788,0.05041956018518518
abdulbari_416.wav,0.18822055,2125.0822310953217,2625.3652559721722,4195.485432942708,0.24176843,0.0757107204861111
abdulbari_417.wav,0.24074766,2051.113466554654,2399.2834229574296,4025.5126953125,0.18529484,0.09363697193287036
abdulbari_418.wav,0.18924351,1680.1589346519318,2230.7705994339476,3229.4820149739585,0.24476698,0.05776638454861111
abdulbari_419.wav,0.18786834,2143.9499236338243,2656.9923780946565,4335.94970703125,0.20226091,0.0748562282986111
abdulbari_420.wav,0.18136248,2231.757573158308,2444.6836313418275,4223.000081380208,0.21790089,0.10675726996527778
abdulbari_421.wav,0.15083894,2273.3356468814623,2753.184815950473,4253.106689453125,0.24453546,0.07007288049768519
abdulbari_422.wav,0.21340956,2328.6070575009007,2621.240300698584,4598.435465494792,0.21918745,0.10182924623842593
abdulbari_423.wav,0.22813374,1791.7966451785817,2312.3672436384463,3405.23681640625,0.18784422,0.07072844328703703
abdulbari_424.wav,0.16667217,1677.7254735827212,2287.003077823019,3390.582275390625,0.22372417,0.048525209780092594
abdulbari_425.wav,0.19581838,2473.072505163477,2607.8921408043357,4527.555338541667,0.23663875,0.11579499421296297
abdulbari_426.wav,0.21603003,2165.004606523779,2527.4699297878,4324.884033203125,0.21858229,0.08726671006944445
abdulbari_427.wav,0.22074127,1885.6277492652382,2300.584396279048,3842.0817057291665,0.19051571,0.07574236834490741
abdulbari_428.wav,0.22780511,1992.1810939555467,2389.04101746855,4162.388102213542,0.19240627,0.0834644458912037
abdulbari_429.wav,0.19808896,1826.41698909121,2392.9337771312385,3834.6048990885415,0.26485604,0.06498661747685185
abdulbari_430.wav,0.21209547,1966.6161768403256,2461.2066954997204,4052.2298177083335,0.2005421,0.06370713975694445
abdulbari_431.wav,0.19342074,1984.1673298775936,2440.3680843569496,3868.6991373697915,0.24718511,0.08039460358796297
abdulbari_432.wav,0.204221,1945.743385344675,2392.0739123248877,3786.3545735677085,0.26582095,0.081787109375
abdulbari_433.wav,0.25301325,1844.3028072235786,2377.9363971745834,3543.408203125,0.19260456,0.07788990162037036
abdulbari_434.wav,0.21842681,1750.4950026498843,2216.12832761921,3242.1427408854165,0.22862412,0.060474537037037035
abdulbari_435.wav,0.19855703,1470.516466760813,2004.1758670274241,2587.0747884114585,0.27857077,0.054841218171296294
abdulbari_436.wav,0.20359717,2060.9159528725645,2342.6879062169555,3925.7222493489585,0.18653925,0.0826144748263889
abdulbari_437.wav,0.18564236,1603.4335425545212,2205.76514876729,3130.2897135416665,0.26722863,0.049388744212962965
abdulbari_438.wav,0.1859562,1361.0265562105963,1859.6614506599444,2317.7103678385415,0.28401208,0.05662254050925926
abdulbari_439.wav,0.21237008,1698.2886064463075,2137.239889300298,3255.70068359375,0.24462254,0.06065086082175926
abdulbari_440.wav,0.21576342,1868.2462724622062,2260.966439792795,3584.7798665364585,0.19505431,0.07550274884259259
abdulbari_441.wav,0.18081519,1799.562206551829,2266.550805481651,3373.236083984375,0.25319815,0.060872395833333336
abdulbari_442.wav,0.22803794,2593.453455541097,2747.966474040772,5237.552897135417,0.19091469,0.1141040943287037
abdulbari_443.wav,0.20627221,2144.595633905281,2392.487817752217,4129.390462239583,0.23972502,0.08759223090277778
abdulbari_444.wav,0.19207731,2325.0049586353352,2728.2513114118037,5191.495768229167,0.19562347,0.0769947193287037
abdulbari_445.wav,0.1890758,2252.224904459235,2568.7818333609753,4287.898763020833,0.23978102,0.08361364293981481
abdulbari_446.wav,0.23998821,2225.577501810033,2510.9118637262027,4285.207112630208,0.18358004,0.09386754918981481
abdulbari_447.wav,0.1903013,2144.1214715241235,2303.3899815077475,4027.9052734375,0.23786546,0.08941876446759259
abdulbari_448.wav,0.19450834,2284.402955675083,2449.041403273638,4438.132731119792,0.19857351,0.09383590133101852
abdulbari_449.wav,0.17757966,2146.522527018782,2474.586235920942,4340.535481770833,0.22451162,0.08598271122685185
abdulbari_450.wav,0.19220163,1942.6055332557053,2344.068868384982,3952.0406087239585,0.26470745,0.06940827546296297
abdulbari_451.wav,0.23593935,2158.1137297664677,2405.4977157895264,4135.072835286458,0.23041649,0.0981716579861111
abdulbari_452.wav,0.25433773,1954.5065311476046,2386.276717876364,3707.598876953125,0.16864596,0.08522316261574074
abdulbari_453.wav,0.21499568,1859.9455450731684,2408.622312912689,3534.6354166666665,0.2183662,0.0683322482638889
abdulbari_454.wav,0.21201353,1622.415762925053,2173.1148830767324,3009.564208984375,0.2680866,0.06229202835648148
abdulbari_455.wav,0.24852104,1985.9599842146754,2432.7057205518763,3900.50048828125,0.16585544,0.07977973090277778
abdulbari_456.wav,0.21656929,1696.15132505674,2173.8529451807685,3187.6118977864585,0.22950871,0.06754105179398148
